ID,Text
1057,SUNY Covid vaccine mandate won't apply to staff (report)
1058,Americans are drinking a crazy amount of alcohol during coronavirus lockdown
1059,"30 fully vaccinated individuals test positive for Covid-19, with mild to no symptoms"
1060,A Principal And His Tape Measure: Schools Are Helping Do COVID-19 Contact Tracing
1061,"New CDC guidance won't end NY mask mandate yet, Governor says"
1062,[Singapore] Changi Airport becomes largest Covid-19 cluster with 46 cases
1063,Ron Johnson forces reading of 628-page Senate coronavirus relief bill on floor
1064,President of Key Teachers' Union Shares Plea: 'Schools Must Be Open' in Fall
1065,In the Netherlands toiletpaper isn't an issue. Baking products are the only thing that can't be bought anywhere.
1066,Trudeau Government Begins Work on Reopening U.S.-Canada Border
1067,"With the coronavirus, Scorpion is now saying.... ""Stay over there!"""
1068,North Korea calls it irresponsible for countries that ignored coronavirus warnings to blame WHO
1069,"Masks still required, rules remain in N.J. as Gov. Murphy reviews new CDC guidance"
1070,Third Russian Doctor Falls From Hospital Window After Coronavirus Complaint
1071,"Living, working and COVID-19 (Update April 2021): Mental health and trust decline across EU as pandemic enters another year"
1072,Malaysian government apologizes after advising wives to avoid 'nagging' during coronavirus lockdown
1073,Some fear the CDC is moving too fast in lifting COVID-19 mask rules for the vaccinated
1074,"Homeless man tells the tale. I talked with a homeless man this morning and asked him how he ended up this way.

He said, ""Up until last week, I still had it all. I had plenty to eat, my clothes were washed and pressed, I had a roof over my head, I had HDTV and Internet, and I went to the gym, the pool, and the library. I was working on my MBA on-line. I had no bills and no debt. I even had full medical benefits coverage.

I felt sorry for him, so I asked, ""What happened? Drugs? Alcohol? Divorce?""

""Oh no, nothing like that,"" he said, ""because of Coronavirus, I was unexpectedly paroled."""
1075,"Virginia, Maryland to Lift Indoor Mask Mandates at Midnight Friday"
1076,America is finally winning its fight against the coronavirus
1077,Inslee: Washington to lift COVID-19 restrictions by June 30
1078,Nepal tries to form a new government as its Covid-19 crisis deepens
1079,Use of repurposed and adjuvant drugs in hospital patients with covid-19: multinational network cohort study
1080,TWiV 754: Tuesday two: SARS-CoV-2 and TLR2
1081,COVID In Colorado: Governor's Office Lifts Face Mask Mandate For Those Who Are Vaccinated
1082,How many unvaccinated people will stop wearing masks now?
1083,Here's the science that convinced the CDC to lift mask mandates
1084,"Adolescents Can Get Routine Immunizations With Their COVID Shots, CDC Advisers Say"
1085,Hydroxychloroquine: [Turkish] Ministry of Health excludes controversial malaria drug from Covid-19 treatment guidelines
1086,"Italian study shows COVID-19 infections, deaths plummeting after jabs"
1087,Artificial Intelligence Accurately Predicts if COVID-19 Patients Will Develop Life-Threatening Complications
1088,World-first COVID-19 antiviral therapy developed in Brisbane and US targets virus in the body
1089,"Malaysia's ICUs at 80% capacity, some hospitals full as Covid-19 patients on the rise"
1090,The Achilles heel of the Coronavirus
1091,"Maryland lifts COVID mask mandate after new CDC guidance; Baltimore City keeps mask requirements in place, but relaxes capacity restrictions"
1092,Just 16 people voted in Glendale's municipal election amid the pandemic
1093,World's most vaccinated nation is spooked by Covid spike - Chinese-made Sinopharm vaccine widely used in Seychelles
1094,This is a disinformation industry': Meet the media startups making big money on vaccine conspiracies
1095,"Brazil's Covid deaths pass 430,000"
1096,"The Seychelles is 60% vaccinated, but still infections are rising. That's not as bad as it sounds"
1097,Taiwan was a Covid success story. Now it's fighting its biggest outbreak
1098,"Mississippi and Vermont have a vaccination gap of 31.21%. 63.65% of people in Vermont have received at least one vaccine dose, compared to just 32.44% in Mississippi."
1099,"Experts say the pandemic won't really end nationally until more people, including children, are vaccinated."
1100,Changi Airport to segregate travellers from high-risk locations to stem Covid-19 spread
1101,"At UFC 262, a full crowd celebrates freedom from coronavirus restrictions"
1102,"NCID director: Covid-19 status in S'pore 'serious', likely more dangerous than just before Circuit Breaker"
1103,Singapore announces tighter Covid-19 measures for travellers from Taiwan
1104,"Covaxin effective against coronavirus strains found in India, UK"
1105,Hancock on variant hospitalisations despite jabs
1106,Calgary health researcher urges more awareness of VITT after 63-year-old man hospitalized
1107,Uruguay and Coronavirus: The World's Highest Death Toll Per Capita
1108,"Covid-19 live updates: India could be just the beginning of a global surge, warns U.N. in vaccine equity plea"
1109,the pandemic is affecting the mental health of the rich more than the poor
1110,Successful treatment of vaccine?induced prothrombotic immune thrombocytopenia (VIPIT)
1111,Free at last to hug and party: U.K. reopens for business
1112,"N.J. to keep indoor mask mandates despite CDC change, Murphy says. But vaccinated people can ditch masks outdoors"
1113,Very little excuse' to continue to use AstraZeneca in Canada: infectious diseases specialist
1114,Biden administration lifts mask mandate for all vaccinated federal employees
1115,"Dementia, Alzheimer's most common comorbidities associated with COVID-19 deaths: StatCan"
1116,Publix: Masks optional for fully vaccinated people following CDC guidance
1117,Taiwan tightens curbs after surge in domestic COVID-19 cases
1118,"Brazil's easing of COVID-19 controls will cause new surge, experts warn"
1119,Star Cinema Grill owner suing insurance company after told 'pandemic insurance' doesn't cover COVID-19 crisis
1120,Australia sticks by plan to re-open border in mid-2022
1121,Mainland China reports first local COVID-19 cases in more than 3 weeks
1122,CDC director says mask turnaround based solely on science
1123,"Coronavirus: Americans drinking more alcohol than usual during COVID-19 pandemic, report says"
1124,J&J cuts vaccine deliveries to EU by half this week - EU source
1125,Coronavirus strain fueling India crisis is the newest 'variant of concern' and is spreading globally
1126,"On May 17th, Vaccinated Starbucks customers are no longer required to wear a mask."
1127,National Nurses United condemns C.D.C.'s new mask advice for vaccinated people
1128,Small businesses scramble after Nashville's mask mandate expires
1129,723 Epidemiologists on When and How the U.S. Can Fully Return to Normal
1130,Toronto has 48 COVID-19 vaccination clinics running this weekend
1131,"With ICUs nearly full, Colombia surpasses 80,000 COVID-19 deaths"
1132,It's a great feeling': Saudis free to travel abroad after more than a year
1133,"Experts Urge Strict Workplace Air Quality Standards, in Wake of Pandemic"
1134,What The New Mask Guidance Means For Unvaccinated Kids — And Their Parents
1135,Scammers try selling world's tallest statue as pandemic boosts India's cyber crime
1136,We should be able to eliminate people dying from this': Researchers say they've made COVID breakthrough
1137,"Vaccines In, Masks Off: Does This Mean It's Time To Go Back To The Office?"
1138,Aiming Cancer Computations at COVID-19
1139,Why India's Second Covid-19 Surge Is Much Worse Than Its First
1140,Off-The-Grid River rafters learn of pandemic after 25 days without contact
1141,Thailand's Buriram makes refusing COVID-19 vaccinations a criminal offense
1142,The epidemiological impact of the NHS COVID-19 App
1143,China cancels Everest spring climbing over coronavirus worries
1144,"Delayed second Pfizer-BioNTech shot produces more antibodies, U.K. study says"
1145,Vietnam's COVID patient dies
1146,S. Korea: New cases in 600s for 3rd day as cluster infections continue
1147,Miami Tries To Make Vaccinations Easy: 'Wherever People Are That's Where We Will Be'
1148,CDC recommends U.S. schools continue to use masks
1149,Vietnam records 129 new Covid community transmissions
1150,Justice Ends Mask Mandate For Fully Vaccinated West Virginians
1151,Scenes From America's Reopening
1152,"Singapore warns children susceptible to virus variants, shuts schools"
1153,"Mask defiance remains strong in Big Sky Country, even as the pandemic rages"
1154,"38 new community COVID-19 cases in Singapore, including 20 linked to previous infections"
1155,Wales has now given first dose of the vaccine to two million adults (80% of adult population)
1156,"In a major milestone, more than 50% of California residents are now vaccinated against COVID-19"
1157,"Relief, reluctance and confusion: New Yorkers react to mask-free guidance"
1158,Bemused Bedford shrugs off arrival of Indian Covid variant
1159,"Nearly a decade late, Berlin's Brandenburg Airport finally opens (during a pandemic)"
1160,CDC changing mask guidance could increase vaccine demand
1161,Covid: Increasing confidence jabs work against Indian variant
1162,France's Covid-19 vaccine rollout hits 20 million target
1163,Russian vaccine's hot streak is sputtering
1164,[Singapore] - Changi Prison Complex among 2 new COVID-19 clusters identified
1165,It Seemed Forever': How One D.C. Retirement Community Is Bouncing Back From The Pandemic
1166,Nepal's missions abroad have little to show in seeking Covid-19 assistance
1167,Taiwan sees infection surge continue with 333 new Covid-19 cases
1168,"As demand for vaccine wanes, officials shift from not wasting a dose to not wasting an arm"
1169,Brazilian comedian's COVID-19 death unites nation in grief
1170,Why It's So Important That Twelve-Year-Olds Can Now Get a COVID-19 Vaccine
1171,Furtenbach Adventures first expedition organiser to cancel Everest ascends amid COVID-19 concerns
1172,Head of German Vaccination Commission: Vaccination booster probably necessary for all citizens in 2022
1173,Unused COVID-19 shots piling up in Japan amid slow rollout
1174,Govt warns of action against hospitals asking COVID-19 patients to arrange medical oxygen for treatment
1175,[Singapore] - Kumon at Potong Pasir to close from May 16 to 30 as a student was close contact of Covid-19 case
1176,Celltrion in talks with Mideast officials to export COVID-19 treatment
1177,Fauci says pandemic exposed 'undeniable effects of racism'
1178,Herd immunity in the U.S.? San Francisco offers reasons for optimism
1179,Will incentives help boost COVID-19 vaccines in Alabama?
1180,More flexible storage conditions for BioNTech/Pfizer's COVID-19 vaccine
1181,"From India, Brazil and Beyond: Pandemic Refugees at the Border"
1182,Masks no longer mandatory on public transport from tonight in Sydney
1183,Zydus Cadilla vaccine expected to hit Indian market by June
1184,"Glimmer of hope seen in India, but virus crisis not over yet"
1185,[Singapore] Community transmission occurred as COVID-19 virus breached safety measures; no country can seal itself off totally: Ministry of Health
1186,COVID: Two-thirds of California adults have at least one shot
1187,"Top Texas Expert Says Stepping Up Vaccinations In Texas, Southern States, Clearest Way To 'Normal'"
1188,Trinidad and Tobago declares state of emergency as COVID-19 cases surge
1189,"[Singapore] 271 imported Covid-19 cases from South Asia in past 28 days, half are citizens and permanent residents: Ministry Of Health"
1190,Severe COVID-19 in people with type 1 and type 2 diabetes in Sweden: A nationwide retrospective cohort study
1191,"Unvaccinated People Are Most at Risk by Unmasking, C.D.C. Director Says"
1192,Dr. Sanjay Gupta says the CDC mishandled announcement of new mask guidelines
1193,Analysis: European leaders seized more power during the pandemic. Few have 'exit plans' to hand it back
1194,Antibody Binding-Site Conserved Across COVID-19 Virus Variants
1195,"India's daily COVID-19 deaths near 4,000 as police sent to halt dumping of bodies"
1196,TWiV 755: COVID-19 clinical update #62 with Dr. Daniel Griffin
1197,Walt Disney World Will No Longer Require Face Coverings Outdoors Beginning Tomorrow
1198,Communicating the potential benefits and harms of the Astra-Zeneca COVID-19 vaccine
1199,"Covid live: Matt Hancock says 'high degree of confidence' vaccines work against Indian variant, but urges caution"
1200,Sanofi-GSK report positive interim results for their COVID-19 shot
1201,"Missouri Sues China, Communist Party Over The Coronavirus Pandemic"
1202,"Taiwan raises COVID-19 alert level, reports 180 new cases"
1203,Korea emerging as Asia's vaccine hub
1204,"20,000 passengers could have spread Indian Covid variant in UK after travel to India"
1205,Why Vaccinating the World Against Covid-19 Will Be Hard
1206,New York won't ease mask rules just yet amid review of CDC recommendations
1207,The coronavirus variant that first appeared in India is in the US. Here's what to know.
1208,"Fake Covid vaccine and test certificate market is growing, researchers say"
1209,Low-income housing agency SWAP tried to evict tenants during pandemic
1210,Pandemic shuts down Nepal's 'Himalayan Viagra' harvest
1211,"Facing a COVID Crisis, Nepal Cries Out for Help"
1212,San Diego comedy club rebrands to 'protest' to stay open during coronavirus pandemic
1213,Going home: COVID sparks Chinese exodus from Italian textile town
1214,Netherlands sends 700 thousand corona vaccines to Suriname (enough to vaccinate the entire adult population)
1215,Everybody is angry': Modi under fire over India's Covid second wave
1216,"Excess Mortality Tracker. Comparing countries ""excess mortality"" and reported deaths from COVID."
1217,Big vaccine makers reject offers to help produce more jabs
1218,Justin Trudeau admits failure to uphold French language during pandemic
1219,"Cuomo: New York Will Adopt New CDC Mask, Social Distancing Guidance Starting Wednesday"
1220,"Massachusetts To Lift All COVID Restrictions May 29, And End State Of Emergency June 15"
1221,Taiwan raises coronavirus alert level as residents stockpile toilet paper and food
1222,"COVID-19: Primary, secondary schools and JCs to move to full home-based learning from May 19"
1223,Landmark Oxford study: BioNTech and AstraZeneca are 'nearly as effective' against the Indian variant
1224,"28 new cases of COVID-19 infection in Singapore. 21 new cases of locally transmitted Covid-19 infection, of whom 10 are linked to previous cases, and 11 are currently unlinked. In addition, there are 7 imported cases."
1225,Japan's Olympic-Sized Problem
1226,EU regulator backs month-long storage of Pfizer COVID-19 vaccine in fridges
1227,"With a worsening pandemic, California bans singing in places of worship"
1228,EU to back expansion of vaccine production capacity in Africa
1229,New Orleans ends mask mandate for vaccinated residents
1230,"[Singapore] 4 children, Changi Prison inmate among 19 new Covid-19 community cases"
1231,Indonesia pauses distribution of a batch of AstraZeneca Covid-19 vaccine
1232,U.S. administers 270.8 mln doses of COVID-19 vaccines - CDC
1233,"India's coronavirus crisis spreads to its villages, where health care is hard to find"
1234,"Pandemic dampens hope of tourism boom in Dildo, N.L."
1235,Taiwan reports 333 local cases
1236,"Indian variant can 'spread like wildfire' among those not vaccinated, Health Secretary Matt Hancock warns"
1237,Hundreds of bodies found buried in shallow graves along Indian riverbanks
1238,Mass shooting at DC party draws new attention to problem with large gatherings during pandemic
1239,Major U.S. Retailers Drop Mask Requirements
1240,500 made-in-Canada ventilators arrive in India
1241,Singapore studying if it should extend the time between COVID-19 vaccine doses: [Health Minister] Ong Ye Kung
1242,Houses Of Worship Grapple With The Vaxxed And Unvaxxed Divide
1243,"Major U.S. retailers drop mask requirements for vaccinated shoppers, effectively moving to an honor system."
1244,Taiwan to bar entry of non-residents for a month
1245,COVID-19 Death Rates Are Impressively Low In Haiti
1246,Indian Covid variant: How much faster does it spread?
1247,"On The U.S.-Canada Border, Neighbors Are Helping Each Other Out With Vaccinations"
1248,"Many experts say to keep masks on, as pushback to CDC guidance intensifies"
1249,"I am Dr. Alex Spyropoulos, a blood clot expert at Northwell Health in NYC. I have been working in one of the epicenters of the COVID-19 pandemic and even recovered from it myself. I specialize in thromboembolic disorders and involved in several research studies on COVID-19 and blood clotting. AMA!"
1250,It's going to change our country': South Africa starts vaccinating over-60s
1251,UK to make final lockdown easing decision on June 14
1252,Indian police find bodies on riverbank amid raging COVID-19
1253,Do we still know each other? Article in German about how random acquaintances are good for us.
1254,"University cancels $700,000 in debt for graduates affected by pandemic"
1255,Anti-lockdown protest marches through downtown Ottawa
1256,"Target lifts face mask requirement, unless local rules state otherwise"
1257,Airline pilots making in-flight errors say they're 'rusty' because of pandemic
1258,Delaware will no longer require vaccinated people to wear face masks in most settings starting next Friday
1259,China Is Vaccinating Almost 14 Million People a Day
1260,Calls to Ottawa bylaw for loose chickens more than double from pre-pandemic levels
1261,Bolton Wanderers invite over 16s to get vaccinated at stadium
1262,U.S. administers 273.5 million doses of COVID-19 vaccines: CDC
1263,S. Korea: New cases in 600s for 2nd day amid vaccination campaign
1264,It's been heart-sickening:' A major US hospital chain has sued thousands of patients in the last year
1265,Australia carries out first repatriation flight from India after Covid-19 travel ban
1266,Increased incidence of chalazion associated with face mask wear during the COVID-19 pandemic
1267,Is This the End?: The CDC's surprising mask announcement was not just a public-health milestone.
1268,A Desperate India Falls Prey to Covid Scammers
1269,"The Yankees' covid-19 outbreak shows vaccines work, health experts say"
1270,What threat does Indian Covid variant pose and do vaccines work against it?
1271,Thousands of Anti-Lockdown protestors gather at MediaCity after march through Manchester
1272,"Texas reports 0 COVID-19 deaths for first time since tracking pandemic data, Gov. Abbott says"
1273,Taiwan records 180 new cases in island's worst Covid outbreak of pandemic
1274,Plastic surgeons say pandemic has boosted demand
1275,Why is Covid Killing So Many Young Children in Brazil? Doctors Are Baffled
1276,"Even when the vaccine travels to them, many Mainers won't take it"
1277,"Pandemic to be 'far more deadly' this year, WHO warns"
1278,Virus variant first identified in India found in Nebraska
1279,Gov. Cuomo wins Emmy for 'masterful' coronavirus briefings during early pandemic
1280,"Walmart, Costco, Trader Joe's and Publix no longer require masks for vaccinated customers."
1281,More than 20 million now fully vaccinated in UK after having both coronavirus jabs
1282,Hormone Drugs May Disarm Coronavirus Spike Protein and Stop COVID-19 Disease Progression
1283,Businesses Offer Perks to Vaccinated Customers
1284,Teachers worry high school grads will struggle in post-secondary education due to pandemic
1285,How personality traits can help or hinder during pandemic
1286,Cluster of Oklahoma COVID-19 cases identified as India variant; found mostly in Cleveland County
1287,Pandemic and restrictions spell hard times for national parks and reserves again [Nepal]
1288,Sanofi announces positive results from Phase 2 and a vaccine for the end of the year with 95 to 100% efficiency if the last phase get positive results too
1289,Some aren't ready to give up masks despite new CDC guidance
1290,Taiwan announces 206 new local COVID cases | Taiwan News | 2021-05-16 14:46:00
1291,Infertility fears fueled by misinformation harm U.S. vaccine uptake
1292,What if it was your kid?': Parents of young children feel forgotten as CDC loosens mask restrictions
1293,IN FOCUS: Tackling COVID-19 with targeted measures - the new normal for Singapore?
1294,CDC director answers how kids factor into new mask guidance
1295,Polish town Wa?brzych makes COVID vaccination compulsory for all adults
1296,Canadian detained in China 'astonished' to learn about scale of Covid pandemic
1297,"As vaccinations drop, outreach workers hit the streets to change minds"
1298,More provinces turn away from AstraZeneca COVID-19 vaccine
1299,"Political ideology is real reason people remain unvaccinated, says Dr. Peter Hotez"
1300,"Vietnam registers 181 local transmissions, 51 patients in critical condition"
1301,White House chief of staff: 'We are not going to control the pandemic'
1302,Rutgers Reports First Instance of COVID-19 Triggering Recurrent Blood Clots in Arms
1303,"How China's fake news machine is rewriting the history of Covid-19, even as the pandemic unfolds"
1304,"S. Korea: New cases fall below 700; cluster infections, travelers strain virus fight"
1305,Pressure grows for Japan to call nationwide state of emergency
1306,Sticky notes of gratitude festoon a COVID-19 vaccination clinic
1307,"Ignore lockdown easing to curb Indian Covid variant, health experts urge"
1308,The variant first detected in India is forcing the U.K. to speed up delivery of second doses of vaccine.
1309,Air quality regulator temporarily suspends cremation limits for LA County amid 'backlog' from pandemic
1310,U.S. military offers J&J vaccines for South Korean troops
1311,Seychelles: COVID-19 cases among vaccinated individuals alarms experts
1312,Why the C.D.C. Changed Its Advice on Masks
1313,Taiwan urges no panic buying as new COVID-19 rules kick off
1314,Over 500 protest coronavirus measures in Brussels Bois de la Cambre
1315,Rapid COVID-19 Testing From a Suitcase
1316,Deutsche Bank proposes a 5% tax for people still working from home after the pandemic
1317,The association of estimated cardiorespiratory fitness with COVID-19 incidence and mortality: A cohort study
1318,What Is 'Black Fungus'? And Why Is It Spreading Among India's COVID Patients?
1319,Some anti-vaxxers are changing their minds because of the coronavirus pandemic
1320,"Vaccinated adults, unvaccinated kids — navigating the ""new normal"" | MIT Medical"
1321,One of America's largest hospital chains has been suing thousands of patients during the pandemic
1322,"Conspiracy Epidemic, Born In US, Spreads In Europe"
1323,Nepal-Korea Friendship Hospital starts oxygen production
1324,"Japan to ban re-entry of foreign residents who visit India, Nepal and Pakistan"
1325,Odds of Catching COVID at Dentist's Office Very Low: Study
1326,New mask guidance does not grant permission for widespread mask removal: Walensky
1327,People with at-risk conditions eligible for COVID-19 vaccine in Ontario today
1328,Social Security Sees Slowdown in Retiree Rolls Amid Covid Deaths
1329,Pakistan prohibits people under 40 with allergies from taking AstraZeneca COVID-19 vaccine
1330,"Cuomo touts Javits expansion, says 12- to 15-year-olds could get Pfizer COVID shot Thursday"
1331,Coronavirus bill started 180-day countdown for UFO disclosures
1332,Biotech company pushing to begin Australian production of mRNA coronavirus vaccines
1333,The Last Mile: Uganda's Covid-19 vaccine struggle
1334,NHS app ready to become vaccine passport next week
1335,PM says Canada will have enough COVID-19 vaccines for a 'one-dose summer'
1336,More data needed before COVID-19 vaccine booster call - EU regulators
1337,Covid-19 : Discovery of the mechanisms of short-and long-term anosmia
1338,Molnupiravir promotes SARS-CoV-2 mutagenesis via the RNA template
1339,Vietnam needs to prepare worst-case scenario for COVID-19: health official
1340,[Vietnam] Indian coronavirus variant found in COVID-19 cases linked to Hanoi-based hospital
1341,EU sues AstraZeneca again over delayed COVID vaccine doses
1342,Six int'l flights including an ambulance flight at TIA today
1343,"Novavax delays timelines for COVID-19 vaccine regulatory filings, production"
1344,"Bored from the quarantine I started browsing Craigslist. I found a radio on sale for 99¢, the only catch was that the volume knob was stuck on the highest level. 

I thought to myself ""can't turn that down!"""
1345,EU leaders urge US to end COVID-19 vaccine export limits
1346,"One in three Germans has received at least one shot of Covid-19 vaccine, Spahn optimistic for July (article in German)"
1347,"Covid pandemic was preventable, says WHO-commissioned report"
1348,"CDC's failed coronavirus tests were tainted with coronavirus, feds confirm"
1349,India Struggles to Keep Pace With Coronavirus Variants
1350,Frustration in Japan as leader pushes Olympics despite virus
1351,Swedish region hires medieval knights on horseback to fight coronavirus
1352,Nine new cases reported in Fiji
1353,"As Pac-12 bet on rapid coronavirus tests to play football, UW debate boiled behind the scenes, records show"
1354,Duke scientists develop new potential coronavirus vaccine – it's already effective in animal studies
1355,Maine children ages 12 and up can now get vaccinated against COVID-19
1356,Beer unsold during Australia's coronavirus lockdown has been turned into renewable energy
1357,"South Dakota to build $400,000 fence around governor's residence amid coronavirus criticism"
1358,China's envoy to Israel compares coronavirus travel bans to Holocaust
1359,There's growing confidence that the worst of COVID-19 is behind California
1360,"Covid vaccines do not harm placenta, study finds"
1361,District keeps kids at home because of lack of bus drivers
1362,"Worried by rise in COVID-19 cases, Taiwan bans large scale gatherings"
1363,Brazilian President Allocates More Than $1 Billion To Produce COVID-19 Vaccines
1364,"Resuming in-person learning at Texas schools last fall accelerated spread of COVID-19, study says"
1365,Nebraska governor tells local officials they can't require face masks if they want federal coronavirus-relief funding
1366,Red Cross warns that coronavirus cases are exploding in Asia
1367,Integration Into the Human Genome?
1368,Shorter lines and TikTok ads: California's push to beat vaccine hesitancy
1369,"I was so sad when the Sonics left. That's what Coronavirus feels like, it's like the sonics left again and this time they took everything with them."
1370,The volunteers using 'honeypot' groups to fight anti-vax propaganda
1371,Wolf Administration to Increase Indoor and Outdoor Events and Gatherings Maximum Capacity on May 17
1372,U.S. official says Covid booster shots will also be free to the public
1373,Enrollment for KidCove: A COVID-19 Moderna vaccine study for children 6mos - 12yrs of age.
1374,Taiwan reports record 16 local COVID cases in one day
1375,"CDC panel endorses Pfizer's Covid vaccine for use in adolescents, clearing way for shots to begin Thursday"
1376,These are the states with the highest and lowest vaccination rates
1377,S. Kotea: New cases back above 500 amid possible hike woes
1378,Covid-19: W.H.O. Warns India's Homegrown Virus Variant May Be Highly Contagious
1379,"Coronavirus lockdown: Unable to get liquor, three Ghaziabad men consume sanitiser, die"
1380,"Orange County could leap into yellow tier, with widest reopenings, as soon as next week"
1381,Sinovac grants production license to Turkey
1382,Pence: I don't believe Trump 'has ever belittled the threat of the coronavirus'
1383,A misleading CDC number
1384,Indonesia reports 10 cases of Indian coronavirus variant
1385,Coronavirus variants are spreading in India — what scientists know so far
1386,Oxygen Langars: Sikh gurdwaras in Delhi help COVID-19 patients breathe
1387,Yankees dealing with COVID-19 issues as seven members of traveling party test positive
1388,Coronavirus Vaccine Available for Children 12 to 15
1389,Global sale of Celltrion's COVID-19 antibody-drug Regkirona begins
1390,"For Some Anti-Vaccine Advocates, Misinformation Is Part Of A Business"
1391,"Following the science: A look at the global research effort to combat the coronavirus pandemic, « The foundational research on earlier coronaviruses, coupled with the shift in resources and focus at the start of 2020, has enabled us to begin imagining a time beyond COVID-19. »"
1392,82% of People Hospitalized With COVID-19 Develop Neurological Problems
1393,How a small Texas town doubled its COVID-19 vaccination rate in a month as the state's rate declined
1394,Navajo Nation has no COVID-related deaths for 3rd day in row
1395,Japanese region says deaths at home surge amid COVID-19 wave
1396,"More frequent side-effects reported mixing Pfizer and Oxford Covid jabs, study suggests"
1397,"Children shouldn't wear face masks in school, Florida's governor says"
1398,"Massachusetts sees a rare day of zero COVID deaths, as number fully vaccinated crosses 3 million mark"
1399,St. Pete law firm offering free wills for teachers returning to school amid coronavirus surge
1400,Hundreds of colleges say Covid vaccines will be mandatory for fall 2021
1401,WHO reviewing Seychelles data after fully vaccinated get COVID
1402,A hopeless situation': oxygen shortage fuels Nepal's Covid crisis
1403,Schools ditch student mask requirements in growing numbers
1404,Americans as young as 12 begin to get vaccinated against Covid-19 after FDA's authorization
1405,Tokyo reports 969 new COVID-19 cases on Wednesday
1406,Alberta to reserve remaining AstraZeneca stock for second doses due to supply concerns
1407,NY times - CureVac data could come as early as next week.
1408,"Average daily U.S. Covid cases fall below 40,000 for the first time since September"
1409,The novel coronavirus' spike protein plays additional key role in illness - Salk Institute
1410,"Covid-19 live updates: WHO scientist describes India numbers as 'very worrying,' with fatalities and infections undercounted"
1411,Fact check: India's COVID-19 surge not connected to vaccinations
1412,"Indian Covid-19 variant found in 44 countries around world, says WHO"
1413,Australia taps Moderna for 25 million COVID-19 shots
1414,Goa: 47 COVID Patients Dead in 48 Hours Due to Oxygen Shortfall at Medical College
1415,"Families, Communities Divided Over COVID Vaccination In Rural Montana"
1416,Factors Associated With Risk for Care Escalation Among Patients With COVID-19 Receiving Home-Based Hospital Care
1417,Sweden delays plans to ease COVID-19 rules on some public gatherings
1418,Why did an Oregon health official dressed like a clown read off the coronavirus death toll?
1419,Metro Denver counties to lift remaining COVID-19 restrictions with move to Level Clear this weekend
1420,India's crisis shows how oxygen is a vital medicine not everyone can access
1421,"Gov. Kate Brown outlines path to reopening: When 70% of Oregon gets partially vaccinated, she'll lift most COVID-19 restrictions"
1422,"Rise in French Covid cases slows, as vaccinations open anyone finds an appointment"
1423,George RR Martin Says Coronavirus Has Led to More Work on The Winds of Winter
1424,"Norway drops AstraZeneca, Jenssen to be given to volunteers and stored in case of infection surge"
1425,"Sputnik Isn't Making Enough Second Shots, Mexico Covid Czar Says"
1426,Moderna announces 25 million doses of their COVID-19 vaccine for Australia
1427,New York nursing home staff lagging behind residents for COVID-19 vaccination
1428,Comparative Analysis of Antigen-Specific Anti–SARS-CoV-2 Antibody Isotypes in COVID-19 Patients
1429,Ontario will no longer give AstraZeneca COVID-19 vaccine as 1st dose due to blood clot risk
1430,"India's COVID-19 figures worrying, says WHO Chief Scientist Soumya Swaminathan | India News"
1431,Cheat Sheet: How Belgium Leaves Lockdown
1432,Coronavirus could trigger biggest fall in carbon emissions since World War Two
1433,Ethereum cofounder Vitalik Buterin donates $1 billion to India's COVID fight
1434,UCF eliminates face mask requirement
1435,"Eat out, work out, see a film: Belgium to ease lockdown"
1436,Mismatched Doses Of COVID-19 Vaccines Could Boost Immune Response
1437,Victoria seeks urgent approval to bring in 400 foreign cast and crew
1438,"Jewel Changi Airport, Terminals 1 and 3 to be closed to public as COVID-19 testing continues"
1439,"Kids as young as 12 will soon get the Covid-19 shot in America. Elsewhere, entire populations are still waiting"
1440,PH records first cases of COVID-19 variant from India
1441,CDC expected to approve distribution of COVID-19 vaccine for kids ages 12-15 on Wednesday
1442,Experts divided on urgency to vaccinate teens from COVID-19 before September
1443,Covid-19: Global Cases Fall but the Virus Is Surging in Countries That Lack Vaccines
1444,U.S. administers 263.1 mln doses of COVID-19 vaccines - CDC
1445,Pressure builds for CDC to update indoor-mask requirements for vaccinated people
1446,COVID-19 vaccine appointments for Californians ages 12-15 could begin Thursday
1447,How better conversations can help reduce vaccine hesitancy for COVID-19 and other shots
1448,"D.C.'s Recent Drop In COVID-19 Case Counts Was Due To A Reporting Error, Say Health Officials"
1449,"More than 250k vaccines administered in one week, as hospitalisations drop to 106--Ireland"
1450,Arizona tells coronavirus modeling team of state university experts to stop work
1451,Videos show St. Paul man stealing vials of COVID-19 vaccine. He posted the videos on social media. - May 10 2021
1452,India COVID: Dozens of bodies wash up on the banks of the Gange River
1453,Calls grow for UN investigation of seafarer rights violations during Covid
1454,When will the COVID pandemic be considered over?
1455,A comprehensive map of the SARS-CoV-2 genome
1456,Questions Over Sinopharm Effectiveness Arise Due to Recent Surge in the Seyechelles
1457,COVID-19 pandemic had huge negative impact on people's mental health
1458,Coronavirus: Peru police dance and carry coffin to raise awareness
1459,"No scientific evidence to prove 5G mutates coronavirus, scientists reiterate"
1460,Indonesia finds China's Sinovac 100% effective against death in 28-day real world study
1461,4th Wave Of COVID-19 Hospitalizations Hits Washington State
